Num,Timestamp,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost,
1994,2025-02-05T08:36:58.296Z,0.973102468,35.9908,-1.121794853,38.4949,-1.588637006,39.4989,-1.066803166,43.0,-0.910857846,44.9816,0.476621619,44.5,0.003231267,0.0,0.0,-0.003995353,0.006012792,0.0,0.09497517,39,False,False,
1995,2025-02-05T09:03:52.817Z,1.182238543,36.0,-2.551431362,38.4876,-0.122598318,39.4964,-0.381594121,43.0,0.422650898,45.0,-0.383507767,44.5,0.004520287,-0.782165163,0.120591278,0.0,0.008289115,0.0,0.079323595,39,False,False,
1996,2025-02-05T08:37:30.585Z,-0.811148033,36.0,-3.657474347,38.4847,-2.034856411,39.5,-0.770425412,43.0,1.399699777,45.0,-1.391703758,44.5,0.0,0.000744638,0.059696125,0.0,0.0,0.0,0.095368705,39,False,False,
1997,2025-02-05T09:05:02.489Z,-0.683502482,36.0,-3.521921378,38.489,-2.517326654,39.4922,-0.362930646,43.0,-0.728655211,45.0,1.520980524,44.4887,0.0,0.001693858,0.0,0.0,-0.576891738,-0.004961384,0.088076164,39,False,False,
1998,2025-02-05T08:32:55.720Z,0.293712974,36.0,-1.652443726,38.4979,-1.105797938,39.5,-2.702095516,43.0,0.532349287,45.0,0.115909138,44.4737,0.0,0.007334375,-0.451309896,0.0,0.0,0.003005926,0.077626599,39,False,False,
1999,2025-02-05T08:51:58.426Z,1.14103596,36.0,-0.783452483,38.4857,-0.616119932,39.5,-0.306473435,43.0,0.198717499,44.9979,0.241545356,44.4617,-0.002223864,0.423998767,0.0,0.088047744,-0.327625645,0.0,0.094581089,39,False,False,
2000,2025-02-05T08:36:03.267Z,0.444011378,36.0,-2.99976901,38.4813,-0.294410889,39.5,-0.257387977,43.0,-0.563532273,44.9882,0.100404996,44.4437,0.0,-0.002336909,0.0,0.00235798,0.0,0.000526523,0.085384743,39,False,False,
2001,2025-02-05T09:04:43.225Z,0.557415834,36.0,-1.391941852,38.4949,0.372747887,39.5,-0.931586384,43.0,-0.320276415,44.989,1.511204253,44.4895,0.0,0.009383345,0.0,-0.087764031,0.0,0.0,0.07,39,False,False,
2002,2025-02-05T08:50:16.767Z,-0.978051691,35.9845,-3.248344892,38.5,-1.635560034,39.5,0.156178275,42.9937,0.753716916,44.9877,0.509980859,44.4953,0.0,0.0,-0.008227249,0.0,0.0,0.000252951,0.07680551,39,False,False,
2003,2025-02-05T08:48:36.314Z,1.31886039,36.0,-4.219261071,38.5,-6.0,39.5,-1.590826608,43.0,-0.440164599,44.9849,1.501886144,44.4837,0.57684055,0.006584634,0.0,0.0,0.0,0.0,0.085150774,39,False,False,
2004,2025-02-05T08:43:49.108Z,-0.010133029,35.9914,-2.853155587,38.5,-2.179288989,39.5,-0.941270992,42.9893,-0.1930997,44.984,-0.822060904,44.5,0.0,-0.006966573,0.0,0.004565395,0.0,0.426026891,0.074689953,39,False,False,
2005,2025-02-05T08:33:30.574Z,0.464640175,35.9955,-1.296454692,38.5,-0.081526481,39.5,-0.850217748,42.9941,-0.398643819,44.9697,-0.856573881,44.5,0.008074485,0.0,0.0,0.0,-0.880753699,0.0,0.085820896,39,False,False,
2006,2025-02-05T08:47:08.594Z,0.069258919,35.9927,0.988552667,38.5,-0.333498608,39.5,-0.58346183,43.0,-0.263533658,44.9594,-0.062390059,44.5,0.0,0.0,0.0,0.0,-0.686523772,0.0,0.094896621,39,False,False,
2007,2025-02-05T09:05:48.943Z,-3.724928971,35.975,-3.142088569,38.5,-0.841180658,39.5,-1.44455236,43.0,-0.258747759,44.945,-2.335512689,44.5,0.0,0.0,0.224628878,0.27358974,0.0,0.0,0.082179437,39,False,False,
2008,2025-02-05T08:57:40.887Z,0.544471243,35.9697,-3.248573033,38.5,0.81819578,39.4859,0.804750959,42.9921,-1.47466913,44.9461,1.050699757,44.5,0.002672775,0.0,0.0,-0.288510026,0.0,-0.543583633,0.09362628,39,False,False,
2009,2025-02-05T08:59:06.679Z,-0.563285903,35.9506,-1.81323768,38.5,-1.067097719,39.5,-1.334529836,43.0,-0.990577087,44.9528,0.295861305,44.5,0.0,0.008915386,0.0,-0.006888639,0.0,0.53280763,0.07,39,False,False,
2010,2025-02-05T09:08:37.661Z,0.295840579,35.9957,-3.627833196,38.4868,-0.762876236,39.5,-0.708392438,43.0,2.321722357,44.9605,-1.684566973,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07,39,False,False,
2011,2025-02-05T08:35:23.751Z,-1.076436466,36.0,-1.964384567,38.5,-2.401768788,39.4811,-1.418138025,43.0,0.241655361,44.9636,0.447883423,44.5,0.0,0.0,0.0,0.0,-0.00729904,0.019924652,0.07,39,False,False,
2012,2025-02-05T08:36:01.051Z,0.142489736,36.0,-2.886246408,38.5,-3.184312612,39.5,-2.24163389,42.9875,-0.649583253,44.9817,0.46415586,44.5,0.0,0.0,-0.006258235,0.0,-0.002466737,0.0,0.10381104,39,False,False,
2013,2025-02-05T08:46:00.642Z,-0.240889187,35.9948,-2.7590204,38.5,-1.178529034,39.5,0.25219634,42.998,0.180741599,44.9731,1.0620615,44.5,1.105734976,0.006698413,0.0,0.0,0.001838403,0.004510003,0.07,39,False,False,
2014,2025-02-05T08:33:46.912Z,0.064947399,36.0,-2.278200276,38.4866,-0.472223705,39.4902,-1.000694793,42.9785,-1.619754481,45.0,0.106849946,44.5,0.0,0.005301248,0.595002287,0.0,0.0,0.0,0.108869632,39,False,False,
2015,2025-02-05T09:04:47.475Z,-0.107890434,36.0,-1.669483374,38.4954,-1.600264284,39.4858,0.978802465,42.9591,0.151167544,45.0,1.041553968,44.5,0.003618768,-0.008103835,0.0,0.0,-0.006434335,-0.393838648,0.080615243,39,False,False,
2016,2025-02-05T08:52:20.276Z,-0.125848701,36.0,-2.139581663,38.5,-3.067611788,39.4853,-0.922760039,42.9944,0.033177752,45.0,1.096503039,44.5,0.0,0.0,0.0,0.0,0.0,0.003250183,0.115785932,39,False,False,
2017,2025-02-05T08:44:08.675Z,-0.093170967,35.9859,-2.427454653,38.5,0.581041748,39.4976,-0.532418582,43.0,-0.834372658,45.0,1.290393456,44.5,0.0,0.0,-0.000247845,0.0,0.005354375,-0.428230455,0.094726847,39,False,False,
2018,2025-02-05T08:32:28.432Z,-0.187470411,36.0,-2.137350481,38.5,0.046984208,39.5,-1.053597554,42.9875,1.165663347,45.0,-0.158610645,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.091797593,39,False,False,
2019,2025-02-05T08:32:40.348Z,0.779543049,36.0,-1.706253125,38.4858,-0.713457903,39.5,-0.996285357,42.9802,0.550528709,45.0,0.389638092,44.5,-0.004205489,0.0,0.009003648,0.00148882,0.0,-0.00477011,0.097943441,39,False,False,
2020,2025-02-05T08:49:45.010Z,-0.906197704,35.9892,-2.508679738,38.5,-1.916189258,39.5,2.369674706,42.9973,0.723530907,45.0,-0.850907845,44.5,0.0,0.0,0.0,-0.001803504,-0.569862535,0.0,0.072268542,39,False,False,
2021,2025-02-05T08:55:44.748Z,-0.323935392,36.0,-2.986818034,38.5,-1.288705456,39.5,-0.437145703,43.0,-0.481840696,45.0,0.326673109,44.4995,0.0,0.0,0.0,0.0,0.0,0.0,0.079351167,39,False,False,
2022,2025-02-05T08:59:43.586Z,-0.091287131,36.0,-2.865998505,38.5,-2.417896454,39.5,-0.354740544,42.9889,-0.749784759,44.9825,0.998447251,44.4843,0.0,0.0,-0.006589673,-0.731192866,0.0,0.004315686,0.078132366,39,False,False,
2023,2025-02-05T09:10:43.311Z,-0.445635457,35.9875,-1.604247583,38.5,-1.931971393,39.5,0.750709179,42.9853,-2.363814945,45.0,-0.404350288,44.4862,-0.532296335,0.0,-0.007264137,0.623455964,0.536737318,0.00353931,0.094097389,39,False,False,
2024,2025-02-05T08:53:09.089Z,0.050155643,36.0,-4.299488639,38.5,-0.643353239,39.4909,-0.979928145,43.0,-0.167542034,45.0,-1.562600468,44.5,0.000480508,0.0,0.0,0.009993944,-0.00355193,0.0,0.092403827,39,False,False,
2025,2025-02-05T08:45:35.365Z,1.454972444,36.0,-2.943879998,38.5,-0.628267425,39.5,-1.875550458,43.0,1.286225693,45.0,1.082526196,44.4959,0.234178961,-0.001580563,0.0,0.0,0.0,-0.196642068,0.07,39,False,False,
2026,2025-02-05T08:48:05.325Z,-1.215579036,36.0,0.197816616,38.5,-2.468632906,39.5,-3.978119005,43.0,-1.105205779,45.0,-0.120990627,44.4903,1.225812686,-0.798478038,0.0,0.004700773,0.0,0.0,0.082209615,39,False,False,
2027,2025-02-05T08:58:51.757Z,-0.141530164,36.0,-2.289755835,38.5,-1.900800128,39.5,-0.816423549,43.0,0.201657774,45.0,1.284170859,44.4711,0.0,0.0,0.0,0.0,0.0,0.006055162,0.07,39,False,False,
2028,2025-02-05T09:01:28.795Z,0.113005555,36.0,-2.823518304,38.5,-0.461256144,39.487,-0.707204864,43.0,-1.405254486,45.0,0.963188378,44.4906,0.0,0.0,-0.008329526,-0.466694058,0.0,0.0,0.093984976,39,False,False,
2029,2025-02-05T08:32:44.605Z,-0.82027206,35.9927,-0.717660436,38.4832,0.137621778,39.4745,0.389946578,42.9995,1.011015103,45.0,-0.273070432,44.5,0.0,0.0,-0.005425897,0.0,0.0,0.0,0.094980895,39,False,False,
2030,2025-02-05T09:01:22.821Z,-0.564574844,36.0,-0.950087598,38.4779,-1.574397904,39.4987,-0.253553508,42.9911,0.161103971,44.9968,-1.866034832,44.4948,0.0,0.006572394,0.0,-0.009152815,-0.005753569,0.00386514,0.072958335,39,False,False,
2031,2025-02-05T08:38:10.234Z,0.523014909,35.9807,-1.787648953,38.5,-1.430327809,39.5,-0.30633017,43.0,0.210344081,45.0,0.008132347,44.484,0.009777751,0.0,0.0,0.009025676,0.0,0.19869438,0.072187986,39,False,False,
2032,2025-02-05T08:40:56.389Z,-0.203976771,36.0,-0.85211463,38.5,-1.105310293,39.4862,-0.252875324,43.0,1.225028519,44.9849,0.043361608,44.5,0.0,-0.007965954,0.0,0.009948006,0.0,0.0,0.07662481,39,False,False,
2033,2025-02-05T08:53:42.024Z,-1.516371144,36.0,-1.393306488,38.5,-1.380953145,39.4931,-3.622156406,43.0,0.317692378,45.0,0.300847886,44.4962,0.0,0.975392852,0.0,0.0,0.0,0.0,0.084614871,39,False,False,
2034,2025-02-05T08:43:08.822Z,-1.193789976,35.9964,-3.400198001,38.5,-1.121542367,39.4951,-3.106589847,43.0,-0.416734336,44.9853,0.195440691,44.5,0.0,-0.528508252,0.0,0.0,0.0,0.497346576,0.084980387,39,False,False,
2035,2025-02-05T08:49:18.572Z,-1.070313837,36.0,-2.370425682,38.5,-1.785413274,39.5,0.412121954,42.9859,0.746247982,44.9834,-0.221791333,44.49,-0.006448635,0.000700746,-0.376888729,0.0,0.776639594,0.0,0.08580272,39,False,False,
2036,2025-02-05T08:58:05.510Z,0.890257794,36.0,-1.976978385,38.4966,0.458772913,39.5,-2.364465671,42.9812,-0.14223853,45.0,1.847551378,44.4953,-3.2898e-05,0.0,0.0,0.478086718,0.0,0.003727527,0.07940084,39,False,False,
2037,2025-02-05T09:02:50.432Z,-1.08473204,35.9865,-2.084092201,38.5,-0.737669942,39.4993,0.157814174,42.9958,1.297849202,45.0,0.107558894,44.4765,0.0,0.0,0.0,-0.005386283,0.0,0.0,0.07,39,False,False,
2038,2025-02-05T08:38:45.753Z,-0.079411636,36.0,-0.927815951,38.5,-1.172591463,39.4793,-1.948424548,43.0,-0.79270904,45.0,-0.417662139,44.5,0.0,-0.220686807,-0.067132837,0.0,0.0,0.0,0.100708216,39,False,False,
2039,2025-02-05T08:57:48.198Z,-0.168608859,35.9921,-6.0,38.5,-3.363451542,39.5,0.140691158,42.9815,-0.38344866,45.0,1.399794077,44.5,0.0,-0.042779917,0.0,0.034766665,0.0,-0.356765568,0.109657389,39,False,False,
2040,2025-02-05T08:49:33.983Z,-0.577640458,35.9919,0.719322272,38.5,-0.718136957,39.5,-0.482878016,43.0,-1.195679044,45.0,-0.376823292,44.4939,-0.003088825,0.0,0.0,0.0,0.0,0.0,0.106248757,39,False,False,
2041,2025-02-05T08:52:29.421Z,0.194872607,36.0,-2.070408251,38.4877,-2.092517258,39.5,-2.009147865,43.0,-0.333995826,45.0,0.643335814,44.4927,-1.038308006,-0.003442906,0.0,0.0,0.0,0.007998977,0.07,39,False,False,
2042,2025-02-05T09:08:07.049Z,1.523076249,35.9817,-0.123602294,38.4771,-0.728921573,39.5,-0.712012044,43.0,-0.106387217,44.9892,-1.655001054,44.5,0.0,-0.142861823,0.0,0.0,0.0,0.0,0.096370411,39,False,False,
2043,2025-02-05T08:49:47.027Z,-0.857501233,35.9838,-2.280061624,38.5,-0.993903179,39.5,2.339335215,43.0,0.007830456,45.0,0.478815257,44.5,0.0,-0.000826196,0.0,0.0060955,0.00445257,0.0,0.105357764,39,False,False,
2044,2025-02-05T08:46:06.416Z,-0.323507471,35.9689,-1.214868854,38.5,-0.878346877,39.4896,0.596720273,43.0,0.617350356,44.9907,0.256897154,44.5,0.004340348,0.009294918,0.0,0.0,0.21698604,-0.008271933,0.090048637,39,False,False,
2045,2025-02-05T08:57:39.555Z,-1.646297282,36.0,-0.594320082,38.5,-2.778623234,39.5,-0.105502074,42.984,0.261351818,44.9717,-0.198724028,44.4989,0.0,0.371775797,0.0,0.0,0.0,0.0,0.084307312,39,False,False,
2046,2025-02-05T08:43:14.067Z,-0.353690272,36.0,-3.491387429,38.5,-1.267886895,39.5,-1.76491513,43.0,-0.242382863,45.0,1.314770564,44.5,0.331901789,-0.10489908,0.349061803,-0.006669031,-0.004344054,0.852064815,0.07,39,False,False,
2047,2025-02-05T08:40:36.670Z,-0.372358463,35.9971,-1.977418615,38.5,-1.785105759,39.4876,-0.203811857,43.0,-0.260806366,45.0,0.620049634,44.4824,0.0,-0.167534136,0.0,0.0,0.0,0.0,0.07,39,False,False,
2048,2025-02-05T08:45:17.438Z,0.061486459,36.0,-3.136556224,38.5,-0.264005777,39.4713,0.63608508,43.0,-0.261995496,44.9862,0.007559181,44.4877,0.0,0.0,-0.403921551,0.0,0.0,0.0,0.080031443,39,False,False,
2049,2025-02-05T08:50:56.480Z,-0.199504977,36.0,-1.283488412,38.5,-0.520924861,39.5,-0.585909395,43.0,0.214916765,45.0,0.064118241,44.5,0.0,-0.004383642,0.0,0.009444459,0.0,0.0,0.102031166,39,False,False,
2050,2025-02-05T08:56:43.742Z,-1.047621316,36.0,-1.757444124,38.5,-0.232276183,39.4886,-1.150587631,42.9856,-1.531831555,45.0,-0.461876042,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.073542601,39,False,False,
2051,2025-02-05T08:43:45.764Z,0.323578149,36.0,-4.602115967,38.5,-1.282551715,39.4959,-1.020398208,42.9681,0.375046377,45.0,0.102276674,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.070682412,39,False,False,
2052,2025-02-05T08:47:25.020Z,-0.471510125,35.9957,-1.411806593,38.5,-2.486516263,39.5,-1.9183296,43.0,-0.450707629,44.9823,-0.189398833,44.5,0.0,0.0,-0.122340291,0.004852797,0.0,0.0,0.08823261,40,False,False,
2053,2025-02-05T08:34:23.358Z,-1.395590537,36.0,-2.499214549,38.4952,0.949201204,39.5,1.36173914,43.0,0.408735015,44.9642,-0.084740782,44.5,0.0,0.0,-0.019943376,0.0,0.22047201,0.0,0.07,40,False,False,
2054,2025-02-05T09:01:39.647Z,-0.373243177,36.0,-1.324706146,38.4839,-1.121683535,39.4907,-0.368779977,42.9846,-0.128298566,44.9925,-0.728483628,44.5,0.0,-0.119314857,-0.43502606,0.0,0.0,-0.780847253,0.095952818,40,False,False,
2055,2025-02-05T08:43:07.451Z,-1.12594704,35.9835,-3.712677549,38.4734,-2.023561287,39.5,-0.436337186,42.997,0.312206153,44.9728,0.451433005,44.4833,-0.009473304,0.004167563,0.00467135,0.0,-0.539251928,0.0,0.07,40,False,False,
2056,2025-02-05T08:53:25.946Z,0.34207638,36.0,-2.080499326,38.5,-0.705887706,39.5,-0.869688117,43.0,1.743145298,45.0,-0.793080868,44.5,0.0,0.0,0.000874205,0.009155992,0.002564445,0.0,0.099573276,40,False,False,
2057,2025-02-05T09:05:19.728Z,0.221061145,35.9864,-1.008691866,38.5,-1.817176207,39.5,-1.063919741,42.9949,0.385552941,44.9928,-0.156004279,44.4855,0.00745825,-0.476061871,0.007683302,0.0,0.0,0.0,0.083744163,40,False,False,
2058,2025-02-05T08:52:42.350Z,0.359675985,36.0,-4.828026034,38.5,-1.792986931,39.5,0.971925008,42.9981,-0.146667957,44.9972,0.736470404,44.5,0.001566237,-0.004000922,-0.203635903,0.0,0.0,0.129665486,0.091851075,40,False,False,
2059,2025-02-05T08:56:51.251Z,-1.157005961,35.9969,-2.179465799,38.5,-0.531292388,39.5,-1.16980125,42.9798,-0.714613796,44.9839,-0.399142102,44.5,0.0,0.0,0.0,0.0,-0.00366194,0.0,0.100902785,40,False,False,
2060,2025-02-05T08:49:27.354Z,-0.722549714,36.0,-1.650137538,38.485,-0.215412539,39.5,-1.616761799,43.0,-0.056751413,45.0,2.166726686,44.5,0.0,0.0,0.0,0.0,-0.003706103,0.0,0.09583612,40,False,False,
2061,2025-02-05T09:03:39.530Z,0.357234211,35.9815,-2.162776483,38.5,-2.292418039,39.4989,-1.021357597,43.0,-0.686677735,45.0,-0.474032824,44.5,0.0,0.0,0.0,0.0,0.0,0.114238513,0.096577045,40,False,False,
2062,2025-02-05T09:08:00.906Z,-0.168363653,36.0,-3.102053468,38.5,-1.040310891,39.5,-1.918145329,42.9878,-0.59254802,45.0,0.275215351,44.5,0.0,0.0,0.0,0.006046364,0.0,-0.88587739,0.091440611,40,False,False,
2063,2025-02-05T08:50:13.253Z,0.373760343,36.0,-2.032649864,38.5,-0.897424354,39.4836,-0.288636438,43.0,-0.586689306,45.0,-1.006397893,44.5,0.0,0.007876625,0.002996241,0.0,0.0,0.0,0.085879631,40,False,False,
2064,2025-02-05T08:38:40.065Z,-0.812323279,36.0,-2.255295585,38.5,-2.493699515,39.5,5.776908664,42.9808,0.976459675,45.0,-0.327937501,44.5,0.008014308,0.003983318,-0.006211396,0.0,0.0,0.0,0.077745978,40,False,False,
2065,2025-02-05T08:46:42.751Z,-2.044992649,36.0,-3.103980835,38.5,-0.555137262,39.4842,-0.857293978,42.9696,-0.199776238,45.0,1.17159481,44.5,0.0,0.0,0.0,0.0,0.0,-0.008018461,0.07,40,False,False,
2066,2025-02-05T08:47:12.358Z,-0.328558087,36.0,-2.702132309,38.5,-0.852616512,39.4904,0.424618117,42.9745,0.351350952,45.0,0.171256052,44.4845,0.0,-0.008229589,0.0,0.0,-0.001055214,0.0,0.088507537,40,False,False,
2067,2025-02-05T08:48:54.214Z,0.283450392,35.9836,-1.99650868,38.5,-0.781651226,39.4863,0.145616408,42.9905,-0.797132419,45.0,1.391687131,44.4649,0.0,0.0,0.001800148,0.0,0.0,-0.965530746,0.098349251,40,False,False,
2068,2025-02-05T08:54:09.636Z,1.034920035,35.9938,-0.642321435,38.5,-1.86706501,39.5,-0.523771294,43.0,1.537925148,45.0,-0.217505444,44.4458,0.0,-0.00112337,0.0,0.0,-0.364670929,0.00730342,0.089257859,40,False,False,
2069,2025-02-05T08:55:11.652Z,0.523951667,36.0,-1.689206162,38.5,0.639936686,39.5,3.456188412,43.0,-0.074988272,44.9835,1.108173968,44.4918,0.0,0.0,0.0,0.0,0.0,-0.000556399,0.082863845,40,False,False,
2070,2025-02-05T08:43:47.435Z,0.235065406,36.0,-2.740040684,38.5,-0.798159794,39.5,0.187295657,43.0,1.179078338,44.9808,0.636023244,44.4959,0.003393948,0.0,0.0,0.0,0.0,0.0,0.111431167,40,False,False,
2071,2025-02-05T09:06:08.405Z,1.385357044,36.0,-2.973954098,38.5,-3.235267145,39.5,0.688258318,43.0,0.284385017,44.9999,-0.28335873,44.5,0.0,0.0,0.156963223,0.593139136,0.0,-1.015788662,0.087002267,40,False,False,
2072,2025-02-05T09:05:00.375Z,-0.491854304,36.0,-2.954208769,38.5,-0.147644698,39.4862,-0.752832829,43.0,0.834085705,45.0,-0.285211634,44.5,-0.324644331,0.0,0.0,0.210399444,0.002537618,0.0,0.083851961,40,False,False,
2073,2025-02-05T09:09:56.878Z,-0.607004763,36.0,-1.102326224,38.4849,-0.536607644,39.4854,-1.775686059,42.9829,-0.573678326,44.9987,-0.296417988,44.4959,-0.432823272,0.0,0.863228186,0.0,0.004205909,1.006185724,0.086855684,40,False,False,
2074,2025-02-05T09:02:14.973Z,-0.667572713,35.9848,-2.617418014,38.5,-2.775304264,39.5,0.266632512,43.0,0.21317177,45.0,1.528727393,44.4815,0.0,0.0,0.0,0.0,0.0,-0.003012611,0.077740249,40,False,False,
2075,2025-02-05T08:38:03.769Z,-0.625463216,36.0,-1.904080195,38.4916,-0.916871518,39.4989,-2.46544592,43.0,-3.640169639,45.0,1.0786375,44.5,0.0,0.0,0.0,0.111035558,0.0,0.0,0.107207382,40,False,False,
2076,2025-02-05T09:01:59.394Z,0.440568441,36.0,-2.573968894,38.5,-0.187788574,39.5,-0.067458743,43.0,0.2431224,45.0,0.244264082,44.4845,0.0,0.232619109,-0.66856309,0.0,0.0,0.0,0.086995929,40,False,False,
2077,2025-02-05T09:11:03.842Z,1.341705677,36.0,-1.11151098,38.5,-1.549786253,39.4941,-0.572072548,42.999,-0.951037425,45.0,-0.542462242,44.4914,0.0,0.0,-0.522299895,0.008384831,0.0,0.0,0.092347611,40,False,False,
2078,2025-02-05T09:10:14.095Z,-3.109017899,35.9994,-3.088831929,38.5,0.064791411,39.483,-1.11374173,43.0,-0.135688629,45.0,-0.775161619,44.4946,0.0,0.0,-0.181575237,0.0,0.002356169,0.0,0.091984155,40,False,False,
2079,2025-02-05T09:08:46.232Z,-0.110007005,36.0,-2.965011529,38.5,-1.526501798,39.4724,-1.751670832,43.0,-0.304361656,45.0,-0.127413823,44.4826,0.0,0.0,0.009327507,0.643157435,0.0,0.0,0.07,40,False,False,
2080,2025-02-05T08:59:49.799Z,0.429020856,36.0,-1.794940403,38.5,-1.507135629,39.4572,-0.119417474,43.0,0.84770359,45.0,0.386098345,44.5,0.0,0.0,0.009422182,0.0,-0.005637439,0.000278437,0.076244115,40,False,False,
2081,2025-02-05T08:58:48.535Z,1.698615653,36.0,-3.569052219,38.5,0.05717938,39.4412,0.10719828,43.0,0.089052014,45.0,-1.354812026,44.5,0.0,0.0,-0.000574777,-0.333349494,0.0,0.0,0.080862585,40,False,False,
2082,2025-02-05T08:45:02.803Z,1.113835442,36.0,-2.509743384,38.5,-2.857745175,39.4519,-0.46956617,43.0,0.762486441,44.9938,1.421093057,44.4894,0.0,0.002871766,0.24535269,0.0,0.0,0.0,0.070608748,40,False,False,
2083,2025-02-05T09:01:57.047Z,1.417913138,36.0,-3.556212535,38.4969,-1.953510407,39.4379,-0.899122235,43.0,1.473020159,45.0,-0.850007904,44.5,0.0,0.591048519,0.0,-0.201703881,0.0,0.0,0.0826137,40,False,False,
2084,2025-02-05T08:43:48.608Z,0.605377114,35.9805,-2.363509482,38.5,0.415534388,39.48,-1.086712926,42.9936,-0.119459815,45.0,0.197471729,44.4955,0.0,0.0,0.0,0.005228982,0.000199837,0.0,0.098915739,40,False,False,
2085,2025-02-05T09:04:54.688Z,0.139489559,36.0,-2.013343611,38.5,-1.541783377,39.466,-0.151642286,42.9899,0.72500716,45.0,0.107684336,44.4912,1.245624165,-0.781870544,0.0,0.0,0.081480835,0.0,0.106844279,40,False,False,
2086,2025-02-05T09:09:39.573Z,-1.023657584,35.9917,-2.3781347,38.5,-0.064364807,39.5,-2.075562009,43.0,0.593728183,44.99,0.939110373,44.5,-0.330024745,0.0,-0.006638471,-0.018295713,0.0,0.0,0.070004208,40,False,False,
2087,2025-02-05T08:58:53.036Z,0.446831669,35.9971,-0.785548878,38.5,0.020928643,39.5,-0.159874593,43.0,0.513714164,44.9841,-0.406310122,44.5,0.0,-0.458618958,0.0,-0.007698115,0.017800984,-0.006880658,0.084217037,40,False,False,
2088,2025-02-05T09:06:59.835Z,0.441822585,35.99,-2.521945595,38.5,0.340233714,39.5,6.0,43.0,-0.51754843,44.9827,0.433520335,44.5,0.0,-0.005708752,0.0,0.0,0.0,0.0,0.086328383,40,False,False,
2089,2025-02-05T08:34:46.595Z,-0.784553413,35.9811,-2.649281017,38.5,-0.858535571,39.5,-0.737042724,43.0,-0.170566466,44.9673,1.275463549,44.5,0.701311477,0.0,0.041228515,0.0,0.0,0.0,0.07,40,False,False,
2090,2025-02-05T08:59:08.417Z,-1.995950756,36.0,-0.176792838,38.488,0.119220206,39.5,1.168658132,43.0,0.629493152,45.0,0.015149611,44.4952,0.0,0.0,0.0,0.0,0.0,0.0939459,0.082937369,40,False,False,
2091,2025-02-05T08:39:39.283Z,-1.017159589,36.0,-3.364767575,38.5,-1.135313654,39.4809,-1.69501999,43.0,0.703290235,45.0,-0.120115978,44.478,0.0,0.002444755,0.0,0.0,0.006925172,0.154295109,0.099998331,40,False,False,
2092,2025-02-05T09:02:56.019Z,0.192588289,36.0,0.632356529,38.4993,-1.191024906,39.5,0.819670033,42.9818,-1.097580288,45.0,1.110023748,44.5,0.642546412,0.0,0.0,0.0,-0.549056561,0.004912974,0.086382954,40,False,False,
2093,2025-02-05T08:53:01.781Z,-1.275610563,35.9821,-1.310278099,38.5,-0.458811067,39.4971,0.524884435,43.0,0.582764191,45.0,-0.369293887,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07,40,False,False,
2094,2025-02-05T09:02:21.969Z,-0.040187027,36.0,-3.402165972,38.4938,-2.062533437,39.5,-0.350735313,43.0,0.224198958,45.0,0.814559007,44.5,0.001945035,0.0,0.00256288,0.008579183,0.0,0.0,0.110148649,40,False,False,
2095,2025-02-05T09:08:21.576Z,2.367143414,36.0,-1.348906898,38.481,-2.180833453,39.5,1.36759653,43.0,-0.300358845,45.0,0.331439634,44.5,-0.010201054,0.0,0.009651459,0.092990558,0.0,0.0,0.078395764,40,False,False,
2096,2025-02-05T09:05:00.267Z,1.88992805,36.0,-2.268559408,38.4655,-2.280878706,39.5,-1.365906873,42.9859,0.884474174,44.9806,-1.670480219,44.4876,0.0,0.810055803,0.0,0.0,0.427675604,0.0,0.07,40,False,False,
2097,2025-02-05T08:46:26.264Z,1.339063792,36.0,-1.95804884,38.5,-2.026517848,39.4911,-0.46441107,43.0,5.356566225,44.9996,-1.173816799,44.5,-0.004597438,-0.003017325,0.0,0.0,0.116510081,0.003045451,0.089235306,40,False,False,
2098,2025-02-05T09:06:25.182Z,-0.353711288,36.0,-1.542051184,38.5,-0.338270695,39.5,0.834376639,43.0,-0.703181254,44.9869,0.350773737,44.5,0.0,0.0,0.002038923,0.0,0.009081351,-0.005456209,0.102175022,40,False,False,
2099,2025-02-05T09:07:53.364Z,-0.316612088,36.0,-2.31871427,38.5,-0.888118982,39.49,-1.44624096,42.9816,-0.637795877,44.972,0.884472336,44.4944,-0.274477521,0.0,0.0,0.0,0.0,0.261239912,0.091343929,40,False,False,
2100,2025-02-05T09:01:44.433Z,-0.145402294,35.9804,-2.942062481,38.5,0.442170364,39.5,-0.680628255,42.9939,-0.503038237,44.9524,0.464011811,44.4982,-0.371389985,0.0,0.0,0.0,-0.005171971,0.0,0.07076371,40,False,False,
