Num,Timestamp,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost,
2118,2025-02-05T08:53:07.669Z,1.272543037,36.0,-1.596999834,38.5,-0.95263358,39.4824,0.174242979,42.9963,1.7452769,45.0,-1.029438857,44.5,0.0,0.0,0.0,-0.401866311,0.0,0.0,0.07,43,False,False,
2119,2025-02-05T08:53:09.672Z,0.997492181,35.9844,-1.102467631,38.5,-2.607860582,39.5,0.548556681,43.0,2.063971852,45.0,-0.490338523,44.5,0.099094297,-0.898819904,0.0,0.0,-0.005921549,0.127829327,0.075306276,43,False,False,
2120,2025-02-05T08:53:11.324Z,-0.677994505,35.9652,-2.363394962,38.5,-1.847562604,39.5,-0.075829826,43.0,-1.552677094,45.0,0.117336446,44.4908,0.0,0.0,0.0,0.0,-0.003625496,0.0,0.074483657,43,False,False,
2121,2025-02-05T08:53:12.502Z,-0.283798143,36.0,-1.680628777,38.4912,-0.901236177,39.5,1.265224853,43.0,-0.46768765,44.9978,-1.29823827,44.497,0.0,0.0,-0.002439242,0.0,0.0,0.0,0.111836335,43,False,False,
2122,2025-02-05T08:53:13.750Z,-1.159088194,35.9988,-1.580550774,38.4808,-0.599971143,39.5,-1.780369314,42.9982,-0.112930448,45.0,1.823511748,44.5,0.0,0.0,-0.007283844,0.004414285,0.003803415,0.0,0.086813589,43,False,False,
2123,2025-02-05T08:53:15.822Z,0.190594683,36.0,-3.115530396,38.4659,-1.992457822,39.48,-0.923588548,42.9799,-0.053545105,45.0,1.164352291,44.4999,0.0,0.001067245,0.0,0.0,0.461213875,0.0,0.095673903,43,False,False,
2124,2025-02-05T08:53:17.024Z,-0.18462933,36.0,-2.604474487,38.4914,-2.067472926,39.4694,0.554257541,43.0,0.042077368,45.0,-0.692367079,44.5,0.339040004,0.0,-0.07977264,0.000780101,0.0,0.0,0.07,43,False,False,
2125,2025-02-05T08:53:17.998Z,0.671751466,35.9886,-2.281639954,38.5,-0.54341674,39.4759,-2.201680641,43.0,-1.240256701,45.0,0.838286349,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07,43,False,False,
2126,2025-02-05T08:53:19.396Z,2.275172234,35.9727,-1.19881793,38.5,1.217442982,39.4732,0.063520518,43.0,1.468837273,45.0,-0.394717956,44.5,0.0,0.0,0.0,-0.008833687,0.0,0.0,0.082193224,43,False,False,
2127,2025-02-05T08:53:21.437Z,0.470405448,35.9993,-4.346564655,38.5,-0.635355793,39.4725,-1.210085443,43.0,-0.449329382,44.9848,1.211868966,44.5,0.0,0.0,0.000654181,-0.7760509,0.0,0.00680198,0.07,43,False,False,
2128,2025-02-05T08:53:22.765Z,0.157511584,36.0,-2.101547663,38.4845,-1.116483603,39.4975,-1.875267744,42.9873,-0.654993251,45.0,0.211616443,44.5,0.0,-0.472675037,0.005320161,0.0,0.0,-0.007841675,0.071537242,43,False,False,
2129,2025-02-05T08:53:24.691Z,3.358898674,36.0,-1.912455687,38.4721,-0.063981538,39.5,-0.508847096,43.0,-0.518013251,45.0,0.699396839,44.492,0.0,-0.009851757,0.0,0.0,-0.070643656,0.0,0.094791515,43,False,False,
2130,2025-02-05T08:53:26.521Z,0.559784575,36.0,-1.750507884,38.4836,-2.008811685,39.5,0.198540624,43.0,0.536360127,44.9879,1.973580068,44.4891,0.096689376,-0.004198478,0.0,0.0,-0.054271666,-0.007227949,0.088930873,43,False,False,
2131,2025-02-05T08:53:27.505Z,-1.659805497,36.0,-2.48420193,38.5,-0.625934886,39.5,0.183134145,43.0,-1.106533756,44.9972,0.552739258,44.4726,-0.002443039,0.0,0.0,0.0,0.0,0.0,0.081301391,43,False,False,
2132,2025-02-05T08:53:29.576Z,0.226005061,36.0,-1.371618857,38.5,-1.326614238,39.4846,-0.58627268,43.0,1.037635559,45.0,-0.522180289,44.4915,-0.006849827,-0.000378836,-0.004326241,0.0,0.0,0.0,0.071605142,43,False,False,
2133,2025-02-05T08:53:30.541Z,-0.499311972,36.0,-3.787815283,38.5,-0.795811668,39.5,-0.918223107,43.0,1.049416469,45.0,-0.713798779,44.5,0.0,0.0,0.0,0.0,0.272256611,0.056996795,0.074856077,43,False,False,
2134,2025-02-05T08:53:31.515Z,0.15685354,36.0,-1.225978641,38.5,-1.017279191,39.4883,-0.527396651,43.0,-0.699113396,45.0,1.189603951,44.5,0.522273289,0.0,0.0,0.0,-0.06213933,0.003432295,0.078806264,43,False,False,
2135,2025-02-05T08:53:33.517Z,0.647433021,36.0,-2.673181545,38.5,0.913879146,39.5,0.901354762,43.0,-0.751036955,44.9975,-0.796049059,44.4805,0.0,0.0,0.0,-0.117129729,0.0,-1.040718581,0.09329218,43,False,False,
2136,2025-02-05T08:53:34.417Z,-0.883403379,35.9903,-2.50799187,38.5,0.455525001,39.5,1.49968366,42.9845,-0.422342617,44.9996,0.679842395,44.4619,0.0,-0.144267055,0.0,-0.283914381,0.0,0.0,0.074934974,43,False,False,
2137,2025-02-05T08:53:36.043Z,0.91469896,36.0,-2.647704823,38.5,-1.546243174,39.4908,-0.231556866,42.9754,-1.287182897,45.0,1.008985944,44.4846,-0.201084579,0.0,-0.003134032,0.0,-0.544124052,0.0,0.093413916,43,False,False,
2138,2025-02-05T08:53:37.418Z,0.761549332,36.0,-2.897402301,38.5,-2.505614554,39.4717,-2.281848678,43.0,1.323501651,45.0,-0.107396475,44.4895,-0.007194961,0.0,0.0,0.0,0.003752018,0.0,0.091577592,43,False,False,
2139,2025-02-05T08:53:38.448Z,0.597164475,36.0,-1.335265897,38.4803,-0.945613526,39.4568,-0.600055386,43.0,0.593044383,45.0,0.331919379,44.4848,0.0,0.0,0.0,0.0,0.123623533,0.008389382,0.094171202,43,False,False,
2140,2025-02-05T08:53:40.369Z,0.431452723,35.9847,-2.278998113,38.4927,-2.19433368,39.4707,-0.720843304,43.0,-0.978004722,45.0,-0.438184242,44.5,0.0,0.0,0.0,0.000680186,0.0,0.0,0.103721867,43,False,False,
2141,2025-02-05T08:53:42.330Z,0.055103681,35.9877,-1.977660234,38.5,-1.466074986,39.5,-1.327864824,43.0,0.663200638,45.0,-1.269825501,44.4835,0.0,0.00169576,0.009873397,0.0,0.0,0.0,0.071031212,43,False,False,
2142,2025-02-05T08:53:43.384Z,0.034105781,36.0,-3.290571372,38.494,-0.669421685,39.4859,2.731899829,42.9889,0.395230333,45.0,0.851657023,44.4917,0.0,0.008873604,0.0,0.0,0.0,0.0,0.094925496,43,False,False,
2143,2025-02-05T08:53:45.306Z,-0.753542792,36.0,-2.083682732,38.5,-3.145464712,39.5,-1.407761285,43.0,-0.518900107,45.0,1.887399884,44.4765,0.0,0.0,0.0,-0.254666325,0.0,0.103093352,0.107821752,43,False,False,
2144,2025-02-05T08:53:46.831Z,1.27507306,36.0,-2.147672442,38.4917,-0.630149179,39.5,-0.398942847,43.0,0.487559422,45.0,0.405703928,44.4621,0.858697276,-0.007456967,0.0,0.0,0.0,-0.005076751,0.079973244,43,False,False,
2145,2025-02-05T08:53:48.204Z,0.618513537,35.9964,-2.468271602,38.5,-0.832423851,39.5,-1.160699444,42.9834,-0.375104849,44.9908,-1.701158915,44.4591,0.0,0.25603741,0.0,-0.00798097,0.0,0.0,0.099886963,43,False,False,
2146,2025-02-05T08:53:49.718Z,0.624592522,36.0,-2.807282548,38.5,-1.700693116,39.5,-0.80855778,42.9731,1.191060716,45.0,-0.81579386,44.4473,-0.657553067,0.0,0.0,0.001328618,0.0,0.0,0.09014666,43,False,False,
2147,2025-02-05T08:53:51.468Z,0.726526341,36.0,-2.519830504,38.5,-1.519996951,39.4802,-0.340384558,42.9653,0.051527792,44.9899,1.216129955,44.4526,-1.31426057,0.0,0.0,0.0,0.0,-0.004474873,0.087616131,43,False,False,
2148,2025-02-05T08:53:53.350Z,0.399187174,36.0,0.724846635,38.5,-1.585579141,39.4628,-1.220166176,42.9549,0.383965004,45.0,1.393844266,44.4544,0.0,0.0,0.009856636,0.0,-0.001520026,0.00354676,0.095065691,43,False,False,
2149,2025-02-05T08:53:55.289Z,-0.636292882,35.9803,-2.138736258,38.5,-0.769891282,39.4675,0.804524112,42.937,-0.429740285,45.0,0.467388694,44.4784,0.0,0.0,-0.197608938,0.0,0.0,0.0,0.093552956,43,False,False,
2150,2025-02-05T08:53:56.200Z,0.45499341,35.9659,-3.891900412,38.5,-1.241961434,39.4594,0.25100219,42.968,-1.137695134,45.0,0.242345864,44.4594,-0.004681083,0.0,-0.001801623,0.001806713,0.0,0.006919917,0.07708504,43,False,False,
2151,2025-02-05T08:53:58.098Z,-1.07917518,35.9483,-1.41204046,38.5,-1.276872268,39.4676,-0.960463392,43.0,0.139858259,45.0,-0.090535596,44.4912,0.0,0.0,0.0,0.0,-1.00034394,0.0,0.074673726,43,False,False,
2152,2025-02-05T08:53:59.021Z,-0.279330247,35.9974,-1.606871761,38.5,-1.117523413,39.4637,-0.761044588,43.0,2.689125927,45.0,1.030204856,44.4794,-0.000553273,0.0,0.0,0.965753867,0.0,0.0,0.087089626,43,False,False,
2153,2025-02-05T08:54:01.055Z,-0.584811392,36.0,-2.366915551,38.5,1.038570772,39.4645,-1.777081498,43.0,0.274269794,45.0,-0.904570861,44.4848,0.0,0.0,0.0,0.0,0.0,0.0,0.110615301,43,False,False,
2154,2025-02-05T08:54:01.966Z,-0.810124407,36.0,-0.444187464,38.5,-0.322749105,39.4809,0.420798288,43.0,0.294345121,45.0,1.110950027,44.5,0.0,-0.504415641,0.644197747,0.0,-0.004362066,0.0,0.077693146,43,False,False,
2155,2025-02-05T08:54:03.541Z,-1.821901438,36.0,-2.558304834,38.5,-1.848855243,39.5,-0.153735491,43.0,-0.09177416,44.9826,-0.584325194,44.4981,0.0,0.001240037,0.0,0.0,0.0,0.0,0.071681555,43,False,False,
2156,2025-02-05T08:54:04.847Z,-4.420198379,36.0,-2.292424535,38.5,-3.699954708,39.5,-0.501907666,42.9968,0.981700984,44.9872,0.325777558,44.5,0.0,0.0,0.001384589,0.0,0.0,0.0,0.088190049,43,False,False,
2157,2025-02-05T08:54:06.345Z,0.712510991,35.9863,-2.700440732,38.5,0.266695061,39.5,0.366901806,43.0,1.387701181,45.0,0.107193172,44.5,0.0,-0.627708782,0.0,0.0,0.0,0.000315248,0.07,43,False,False,
2158,2025-02-05T08:54:07.260Z,0.691350961,36.0,-2.169150186,38.5,-0.642605297,39.5,-2.465174882,43.0,0.62756299,45.0,1.390344482,44.5,0.0,0.0,0.0,0.670652937,-0.281491357,0.297420511,0.082141941,43,False,False,
2159,2025-02-05T08:54:08.573Z,-0.939792464,36.0,-0.971295537,38.5,-1.074175209,39.5,-2.234672125,43.0,-0.803230943,44.9871,1.962350688,44.5,0.0,0.0,0.0,0.0,0.000654839,0.0,0.07,43,False,False,
2160,2025-02-05T08:54:10.180Z,0.066639232,35.9893,-2.85548706,38.4834,-1.857615454,39.483,0.272091841,43.0,-0.098098037,44.994,0.466664362,44.4816,0.0,0.003360618,0.0,0.0,0.0,0.006263583,0.092602404,44,False,False,
2161,2025-02-05T08:54:11.560Z,-0.353651424,36.0,-3.499632913,38.4776,-0.540830234,39.4756,-1.264517958,43.0,0.559981921,45.0,1.599944142,44.5,0.003963261,0.002791296,0.0,0.0,-0.001421748,-0.115731916,0.07,44,False,False,
2162,2025-02-05T08:54:13.631Z,0.822236353,36.0,-1.237140544,38.4976,-1.919913819,39.4732,0.249849281,43.0,-1.330787139,45.0,1.176612977,44.5,0.0,0.544248429,0.005002914,0.0,0.0,0.0,0.07,44,False,False,
2163,2025-02-05T08:54:14.799Z,-1.145729109,36.0,-2.857355756,38.4863,-0.74970432,39.5,-0.455566204,43.0,0.169566582,45.0,-0.721853111,44.5,0.0,0.0,0.0,0.0,0.0,0.000287043,0.070129814,44,False,False,
2164,2025-02-05T08:54:16.206Z,0.264999361,36.0,-1.778927281,38.4861,0.197908112,39.4994,-0.232374119,43.0,-0.055411009,45.0,-0.056516196,44.5,0.261773829,0.39423552,0.006119123,-0.977066287,0.001393532,0.0,0.088169755,44,False,False,
2165,2025-02-05T08:54:18.017Z,0.94097223,36.0,-2.939092619,38.4674,-1.018208607,39.5,-0.723225067,43.0,0.048579581,45.0,-0.33295231,44.4997,-0.617644837,0.0,0.006646911,0.0,0.007499647,0.0,0.085965011,44,False,False,
2166,2025-02-05T08:54:18.938Z,-0.607596146,36.0,-3.20870581,38.5,1.515636727,39.5,-0.697915646,43.0,-0.71456838,45.0,0.700651415,44.5,0.0,0.0,0.0,0.003874736,0.0,-0.044336892,0.085734599,44,False,False,
2167,2025-02-05T08:54:20.811Z,1.271156205,36.0,-3.504305227,38.5,-0.983003605,39.4964,-1.261186478,42.9922,0.129883341,45.0,0.774337144,44.5,0.0,0.0,0.0,0.0,0.179840847,0.0,0.087098632,44,False,False,
2168,2025-02-05T08:54:22.152Z,-0.843108197,35.9994,-1.285653317,38.5,-2.0160987,39.5,-1.229708765,43.0,-0.459560532,45.0,0.712469529,44.5,0.0,0.08737873,-0.002613993,-0.00267696,0.0,-0.013769599,0.07,44,False,False,
2169,2025-02-05T08:54:23.628Z,-0.601558965,36.0,-0.983020924,38.493,-1.885762545,39.5,-0.674753759,43.0,-0.263907962,45.0,-1.399653596,44.5,-0.371359281,0.0,0.0,0.0,0.0,0.0,0.073680427,44,False,False,
2170,2025-02-05T08:54:25.037Z,-0.469028416,35.9801,-3.465234652,38.5,-1.816692452,39.5,-0.19607733,43.0,0.241356726,45.0,0.034991104,44.5,0.004660764,0.0,0.0,0.009590225,0.0,0.006444598,0.072970976,44,False,False,
2171,2025-02-05T08:54:26.202Z,-0.725632662,35.9817,-2.451536028,38.5,-1.603514678,39.4873,-0.611595831,43.0,-0.413691837,45.0,0.062561858,44.5,0.0,0.0,-0.693098213,0.0,0.0,0.0,0.082189791,44,False,False,
2172,2025-02-05T08:54:27.639Z,0.555339539,35.9997,-3.409287242,38.4973,-0.386499754,39.491,-1.825175156,43.0,-2.093232502,45.0,0.940319255,44.5,-0.427946902,0.0,0.878464529,0.004591969,0.52273625,0.006577236,0.08669019,44,False,False,
2173,2025-02-05T08:54:28.852Z,-0.492841903,36.0,-2.150613275,38.5,-2.563179199,39.4747,5.567897627,42.9938,0.499711492,45.0,1.521443283,44.5,0.0,-0.007814372,0.0,0.0,0.570975305,0.0,0.077724727,44,False,False,
2174,2025-02-05T08:54:30.793Z,0.221399232,36.0,-1.969185868,38.5,-2.024057232,39.5,-2.130485368,42.9965,0.05669941,45.0,-0.439486251,44.5,0.0,-0.00810146,-0.04471843,0.0,0.0,0.0,0.07,44,False,False,
2175,2025-02-05T08:54:31.719Z,-0.427390267,35.9809,-1.887912654,38.5,-1.961648025,39.4824,0.087011052,43.0,-0.052167862,45.0,0.165944006,44.5,0.0,0.004050401,-0.002571833,-0.003646248,0.003425612,0.0,0.07,44,False,False,
2176,2025-02-05T08:54:32.931Z,0.656146801,35.9914,-2.741846625,38.4866,-0.432205128,39.5,-0.917750707,43.0,0.076789991,44.997,0.400270998,44.5,0.627128392,0.0,0.0,0.0,0.001530602,0.000966327,0.099055209,44,False,False,
2177,2025-02-05T08:54:34.708Z,-0.715196686,36.0,-0.70327564,38.4753,-2.071269158,39.5,-0.950016064,42.9802,0.096039187,45.0,1.210220164,44.5,0.0,0.456329569,0.0,0.0,0.0,0.108370044,0.07,44,False,False,
2178,2025-02-05T08:54:35.781Z,0.606705896,36.0,-1.685238668,38.5,-2.133284469,39.5,0.431213148,42.9661,0.582101363,45.0,0.870358866,44.5,-0.189339346,-0.009134702,0.003907306,0.0,0.0,0.0,0.087684346,44,False,False,
2179,2025-02-05T08:54:36.942Z,-1.355737253,35.9865,-1.918617374,38.5,0.295721314,39.5,0.317274712,42.9579,0.31769562,44.9835,0.208450443,44.5,0.0,-0.009206849,0.363676055,0.0,0.0,0.0,0.090768417,44,False,False,
2180,2025-02-05T08:54:38.627Z,0.926659607,36.0,-1.193673793,38.4935,0.849101047,39.5,-0.672422146,42.9572,0.245477285,45.0,0.375702671,44.5,0.0,0.0,0.000565815,0.0,0.0,0.0,0.07,44,False,False,
2181,2025-02-05T08:54:39.976Z,-0.919741725,36.0,-1.633737777,38.5,-1.325741414,39.5,-0.141447626,42.9521,-0.124741829,45.0,1.038262993,44.5,-0.119540353,0.0,0.0,0.0,-0.790175724,0.0,0.077533644,44,False,False,
2182,2025-02-05T08:54:41.086Z,-0.401558545,36.0,-2.894103577,38.5,-2.252149489,39.5,0.734770351,42.9585,-0.733563078,44.9904,-1.998561384,44.5,-0.180459187,0.0,0.0,0.0,0.0,0.0,0.07,44,False,False,
2183,2025-02-05T08:54:42.112Z,0.483732288,35.9959,-2.107377365,38.5,-1.189403916,39.5,-1.172093513,42.9936,1.330288259,45.0,1.865690993,44.5,-0.441730848,-0.53570844,0.0,0.0,0.00364922,0.0,0.076016471,45,False,False,
2184,2025-02-05T08:54:43.423Z,0.875341181,36.0,-0.535851253,38.5,-1.81978864,39.5,-0.429630327,42.9753,0.365165894,45.0,2.707018421,44.5,0.0,0.0,0.0,0.000668006,0.0,0.005194416,0.077025669,45,False,False,
2185,2025-02-05T08:54:44.797Z,0.837471165,36.0,-1.766283335,38.5,-0.662301218,39.5,0.021900461,42.9944,-1.075341358,44.9819,0.919262826,44.5,0.0,0.0,0.000129424,0.0,0.0,0.007505736,0.087317902,45,False,False,
2186,2025-02-05T08:54:46.605Z,0.65449302,35.9946,-1.798076543,38.4939,-1.730122832,39.4806,-1.348523081,43.0,0.912529738,45.0,-0.55333008,44.5,-0.006927138,0.080116414,0.0,-0.067179789,0.0,0.0,0.07,45,False,False,
2187,2025-02-05T08:54:47.753Z,-0.606313389,36.0,-2.951412273,38.4843,-1.29334014,39.4892,-2.059797897,42.9832,1.318368595,45.0,0.087017723,44.5,0.0,-0.067145466,0.0,0.0,0.0,0.052354976,0.097664634,45,False,False,
2188,2025-02-05T08:54:49.292Z,0.325243687,36.0,-0.771992623,38.5,-1.011456098,39.5,0.116541557,42.9854,-0.027356629,44.999,0.323236526,44.4899,0.0,0.304675448,-0.005771021,0.0,0.001639467,0.316039692,0.085068136,45,False,False,
2189,2025-02-05T08:54:50.979Z,-1.152296731,36.0,-2.193079788,38.5,-0.29180633,39.5,-2.40368919,42.9977,0.044340842,45.0,0.613192717,44.4885,0.117384684,-0.006464607,-0.001926116,0.0,0.0,0.336546862,0.085918761,45,False,False,
2190,2025-02-05T08:54:52.753Z,1.04212378,36.0,-3.98722788,38.5,-1.444958381,39.4984,-0.10639698,43.0,0.933499498,45.0,0.683140498,44.5,-0.003389435,-0.006713176,0.0,-0.002863965,0.0,0.0,0.10244922,45,False,False,
2191,2025-02-05T08:54:54.748Z,0.008294374,36.0,-1.818421625,38.5,-0.492174186,39.483,-0.913077767,42.994,0.941455179,44.984,0.481476725,44.5,0.0,0.0,0.0,0.0,0.001857748,0.0,0.088000927,45,False,False,
2192,2025-02-05T08:54:56.397Z,1.397799968,36.0,-1.671307281,38.5,-0.570426287,39.4894,-0.407053015,43.0,-0.650598642,44.9972,0.77430291,44.5,0.0,-0.005879998,0.0,0.0,0.0,0.0,0.084618726,45,False,False,
2193,2025-02-05T08:54:57.308Z,1.803853717,36.0,-1.245991542,38.4825,-0.755475776,39.47,-0.667559452,43.0,-0.213714855,45.0,-1.125633413,44.5,0.0,0.0,0.0,-0.89593087,-0.001065558,-0.477907091,0.081528642,45,False,False,
2194,2025-02-05T08:54:58.483Z,-0.18809159,36.0,-3.057093762,38.5,-1.392097854,39.5,-1.960143835,42.9861,1.470515179,44.9846,1.123888663,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.091057128,45,False,False,
2195,2025-02-05T08:55:00.168Z,-0.255697001,36.0,-2.639823662,38.4803,-1.659784195,39.5,1.001112788,42.9705,-0.145192649,44.9729,-1.02945155,44.5,0.0,0.0,0.0,0.069088632,0.0,0.0,0.082468069,45,False,False,
2196,2025-02-05T08:55:02.085Z,-0.148295517,35.9899,-2.267770277,38.4614,-2.788847028,39.4844,-0.873865019,42.9664,1.511260833,44.9979,-0.116435451,44.5,-0.006747335,-0.520017264,0.005022947,-0.006669983,0.0,0.003868272,0.075386291,45,False,False,
2197,2025-02-05T08:55:03.825Z,0.069302159,36.0,-0.923737773,38.4774,-0.612828224,39.5,-0.766177917,42.9826,-2.028583556,45.0,-0.012364217,44.5,0.0,0.0,0.0,0.0,0.0,-0.008151136,0.096648228,45,False,False,
2198,2025-02-05T08:55:05.534Z,-0.446464393,36.0,-2.593152416,38.4913,-1.188615695,39.4933,0.047870146,42.9785,-0.161421918,45.0,-0.567541459,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07441238,45,False,False,
2199,2025-02-05T08:55:06.469Z,1.293059193,36.0,-2.28395524,38.4964,-1.33401889,39.5,-1.23760304,42.9996,0.600315138,45.0,1.543049232,44.5,0.005592821,0.0,-0.007109068,0.0,0.0,0.303810274,0.081417034,45,False,False,
2200,2025-02-05T08:55:07.601Z,0.886202387,36.0,-2.746969558,38.5,-1.479299702,39.4971,-0.226025238,43.0,1.069887641,45.0,-2.00914133,44.5,0.0,0.0,-0.737398013,-0.432781413,0.006170975,0.0,0.07,46,False,False,
2201,2025-02-05T08:55:09.686Z,-1.82838833,35.9901,-3.855155662,38.5,-0.906930116,39.4876,-1.280756684,42.9911,0.313446933,45.0,-0.274713346,44.5,0.0,-0.00197044,0.0,-0.005001811,-0.00719863,-0.003682435,0.07,46,False,False,
2202,2025-02-05T08:55:11.485Z,-1.83223207,36.0,-3.337294147,38.5,-3.116770568,39.5,-1.757040904,43.0,0.723399378,44.9874,0.043507181,44.5,0.0,0.0,-0.007323972,0.0,0.0,0.0,0.079181862,46,False,False,
2203,2025-02-05T08:55:13.177Z,0.201038573,36.0,-2.234532877,38.5,-2.698202817,39.5,0.953134887,43.0,0.040211521,44.9795,-0.178866528,44.5,0.0,0.0,0.0,0.0,-0.008622345,0.005100384,0.102198503,46,False,False,
2204,2025-02-05T08:55:14.177Z,0.194377336,36.0,-1.521799388,38.4947,-2.148344162,39.5,-1.028118036,43.0,-0.452741356,44.9683,0.970482644,44.5,-0.00358149,0.0,0.247033668,0.0,0.0,0.0,0.117987852,46,False,False,
2205,2025-02-05T08:55:15.480Z,0.122332955,36.0,-4.520388986,38.5,-1.420478642,39.5,-0.920026844,43.0,0.987771153,45.0,-0.264795028,44.5,0.0,0.0,0.0,0.0,-0.008282754,0.0,0.10148455,46,False,False,
2206,2025-02-05T08:55:17.441Z,0.073529557,36.0,-2.440453798,38.5,-1.268811112,39.5,1.771800775,43.0,-0.357745447,45.0,-1.908314031,44.5,0.507913072,0.503977951,0.0,0.0,0.0,0.00569175,0.084929144,46,False,False,
2207,2025-02-05T08:55:18.735Z,0.019891323,36.0,-3.064009431,38.5,-3.901117185,39.4903,1.125726241,43.0,-0.920264752,45.0,-0.144525014,44.4802,0.0,0.0,0.0,0.0,0.076720477,0.0,0.07,46,False,False,
2208,2025-02-05T08:55:20.522Z,-0.453368257,36.0,-2.928209912,38.5,-0.927617591,39.4704,1.625077252,42.9988,-0.022944348,44.994,-1.368344802,44.4655,0.0,0.0,0.0,0.0,0.0,0.0,0.082773567,46,False,False,
2209,2025-02-05T08:55:21.518Z,1.099122207,36.0,-2.827364887,38.5,-1.339330084,39.469,-0.972875617,43.0,-0.08879779,45.0,1.894042414,44.5,0.0,0.0,0.0,0.0,0.007549906,-0.004674208,0.07,46,False,False,
2210,2025-02-05T08:55:22.613Z,0.677836217,35.987,-3.533713643,38.5,-0.926623835,39.4808,0.700633866,43.0,-1.411160442,44.986,0.321982278,44.5,0.0,0.0,-0.005640456,0.0,0.0,-0.092740623,0.096315531,46,False,False,
2211,2025-02-05T08:55:24.156Z,-0.45900597,36.0,-1.642150935,38.5,-0.779870522,39.5,-0.696567562,43.0,-0.524499537,45.0,0.505908345,44.4871,0.0,0.0,0.0,-0.463168734,-0.474962322,-0.00199093,0.07,46,False,False,
2212,2025-02-05T08:55:26.226Z,1.433923671,36.0,-2.551792305,38.4818,-1.23731682,39.5,-0.747659146,43.0,1.286379344,45.0,1.330581203,44.491,-0.006919906,0.0,0.0,0.0,-0.886987465,0.001149101,0.073062326,46,False,False,
2213,2025-02-05T08:55:27.922Z,-1.304953182,36.0,-2.731698544,38.481,-1.303658603,39.5,0.025796885,42.9869,-1.103534767,45.0,1.019065032,44.4759,-0.0012956,0.387176848,0.004744065,0.0,0.0,-0.405170643,0.07,46,False,False,
2214,2025-02-05T08:55:29.206Z,3.091239586,36.0,-2.490368069,38.5,-0.777037195,39.5,-0.8644004,42.9987,2.376659522,45.0,1.38161597,44.4656,0.0,0.0,1.053753469,0.0,0.0,0.0,0.090179743,46,False,False,
2215,2025-02-05T08:55:30.583Z,-0.601494551,35.9994,-3.276759538,38.5,-0.949695647,39.5,0.132243468,43.0,1.921698654,44.9847,-1.530495456,44.4897,0.012829925,0.00476314,0.0,0.003792066,0.0,0.0,0.095764844,46,False,False,
2216,2025-02-05T08:55:32.390Z,-0.392434249,36.0,-3.259379478,38.4878,-0.446925606,39.5,1.416415472,43.0,0.243544905,45.0,0.682171536,44.5,0.0,-0.003926168,0.0,0.0,-0.005556019,0.0,0.07,46,False,False,
2217,2025-02-05T08:55:34.422Z,-0.012949954,36.0,-0.821475929,38.4808,-1.819815352,39.4981,-1.677220228,43.0,-0.911887175,45.0,0.20144443,44.494,-0.000365118,0.0,-0.484334751,0.0,0.0,0.0,0.084141226,46,False,False,
2218,2025-02-05T08:55:35.541Z,1.248416484,35.9953,-2.565760817,38.4972,-1.824657346,39.4888,-0.369977942,43.0,-1.102096041,45.0,-0.941103475,44.5,0.755164585,0.0,0.0,0.007136953,0.0,0.0,0.112129945,46,False,False,
2219,2025-02-05T08:55:37.178Z,-1.055058155,36.0,-2.763202229,38.4888,0.977454722,39.5,-0.175608353,43.0,1.086647421,44.9932,-0.209337171,44.4945,0.009211332,0.0,-0.000868159,0.0,0.0,0.0,0.09215601,46,False,False,
2220,2025-02-05T08:55:38.883Z,0.698088743,35.9813,-1.078200918,38.5,-1.246268978,39.5,0.245741785,42.9861,-1.403247443,45.0,-0.945619564,44.4913,0.0,0.0,0.0,0.240330252,0.0,0.0,0.088588963,46,False,False,
2221,2025-02-05T08:55:40.970Z,-0.675965619,36.0,-1.157534525,38.5,-1.603669432,39.5,-2.009510261,42.9919,1.439608156,45.0,0.161042922,44.4757,0.003819053,0.0,0.0,-0.009572737,0.0,0.009834478,0.085437023,46,False,False,
2222,2025-02-05T08:55:42.560Z,-0.786191012,36.0,-2.489155929,38.4942,-2.213770226,39.5,-1.66618142,42.9766,0.413196469,44.9911,0.315980761,44.5,0.0,0.0,0.387237397,0.0,0.0,0.0,0.097951892,46,False,False,
2223,2025-02-05T08:55:43.794Z,0.194486519,36.0,-2.145223444,38.5,-0.600674518,39.5,-0.457066178,42.9718,0.435633803,45.0,0.751106565,44.4903,0.0703868,0.0,0.0,0.0,0.0,0.0,0.09519391,47,False,False,
2224,2025-02-05T08:55:45.186Z,1.02541061,35.9889,-1.7945562,38.5,-2.063398426,39.5,-1.345657745,42.9812,-0.62092598,44.9971,-0.309768355,44.5,0.0,0.784188378,0.004058725,0.0,0.009058125,0.007610656,0.098862615,47,False,False,
2225,2025-02-05T08:55:46.337Z,-0.08950466,36.0,-1.818958604,38.5,-0.859833995,39.5,-0.240975976,42.9918,-0.711618163,45.0,-0.285260228,44.5,-0.405765961,-0.004124484,7.292e-06,0.203828801,0.256776098,0.0,0.088251047,47,False,False,
